Date,Title,Url,Language,Author,Avatar,Category Details,Checked,City,Display URLs,Expanded URLs,Full Name,Full Text,Gender,Hashtags,Impact,Impressions,Latitude,Location Name,Longitude,Media Filter,Media URLs,Mentioned Authors,Original Url,Thread Author,Thread Created Date,Thread Entry Type,Thread Id,Thread URL,Twitter Author ID,Twitter Channel Role,Twitter Followers,Twitter Following,Twitter Reply Count,Twitter Reply to,Twitter Retweet of,Twitter Retweets,Twitter Tweets,Twitter Verified,Updated,Reach (new)
35:58.0,@usatf @SBIndyNews Also check out the sawdust pit.,http://twitter.com/DBussabarger/statuses/1245117661840891904,en,DBussabarger,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/968595296568557568?token=94f2bdd8b9e0a8af024b4a5f299e312bdad27e4edd83188e79541c75a7c26ce9,,FALSE,,,,DBussabarger (david bussabarger),@usatf @SBIndyNews Also check out the sawdust pit.,male,,0,4,0,,0,,,"@usatf, @sbindynews",http://twitter.com/DBussabarger/statuses/1245117661840891904,usatf,,reply,1.24501E+18,,9.68595E+17,,4,31,0,http://twitter.com/usatf/statuses/1245012702025732096,,0,208,FALSE,2020-10-05T16:39:32.112+0000,0
35:56.0,"Since my job @usacycling is being temporarily put on hold, Iâ€™ll leave you with a picture that says 10,000 words. Above all else, I care about the well-being & advancement of the athletes I serve. To all: stay hungry, learn gracefully & commit fully. #Letsgooo #USACX #MudFund https://t.co/neR7Q2uqMx",http://twitter.com/jessedanthony/statuses/1245117652680531968,en,jessedanthony,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/50333985?token=870d1b5ffdb847420fe0669f7d726eaeda1f94f715f62d47cc15824a4301edf5,,FALSE,Colorado Springs,,,jessedanthony (Jesse Anthony),"Since my job @usacycling is being temporarily put on hold, Iâ€™ll leave you with a picture that says 10,000 words. Above all else, I care about the well-being & advancement of the athletes I serve. To all: stay hungry, learn gracefully & commit fully. #Letsgooo #USACX #MudFund https://t.co/neR7Q2uqMx",male,"#letsgooo, #usacx, #mudfund",47.1,6589,0,"Colorado Springs, CO, USA",0,,http://pbs.twimg.com/media/EUeL5jDXkAIS_1k.jpg,@usacycling,http://twitter.com/jessedanthony/statuses/1245117652680531968,,,post,0,,50333985,,4023,459,4,,,3,6967,FALSE,2020-10-05T16:39:32.057+0000,9825
35:14.0,@usatf @SBIndyNews Check out that brown Browning Sky Pole developed by Herb Jenks. Virtually all elite vaulters in the early to mid 60's used them.,http://twitter.com/DBussabarger/statuses/1245117479623569411,en,DBussabarger,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/968595296568557568?token=94f2bdd8b9e0a8af024b4a5f299e312bdad27e4edd83188e79541c75a7c26ce9,,FALSE,,,,DBussabarger (david bussabarger),@usatf @SBIndyNews Check out that brown Browning Sky Pole developed by Herb Jenks. Virtually all elite vaulters in the early to mid 60's used them.,male,,0,4,0,,0,,,"@usatf, @sbindynews",http://twitter.com/DBussabarger/statuses/1245117479623569411,usatf,,reply,1.24501E+18,,9.68595E+17,,4,31,0,http://twitter.com/usatf/statuses/1245012702025732096,,0,207,FALSE,2020-10-05T16:39:32.073+0000,0
33:56.0,@TeamUSA 2012 @USWNT v Japan final,http://twitter.com/eva_179/statuses/1245117150118866946,cs,eva_179,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/107275356?token=ab31047636f2368760f121d6ecfd28e0f2e13d63e30b3f447929cdc3272710d4,,FALSE,,,,eva_179 (Eva),@TeamUSA 2012 @USWNT v Japan final,female,,0,45,0,"CA, USA",0,,,"@teamusa, @uswnt",http://twitter.com/eva_179/statuses/1245117150118866946,TeamUSA,,reply,1.24506E+18,,107275356,,45,237,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,7403,FALSE,2020-10-05T16:39:32.124+0000,0
33:19.0,@monicaabbott @hayliemac8 I think the braid wins by a hair,http://twitter.com/billswymer/statuses/1245116996754329603,en,billswymer,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/608344102?token=43504b3c07c0a277c01c2f928e1307d63948b82e89cf55e68c430065c19921a7,,FALSE,Boston,,,billswymer (William Swymer),@monicaabbott @hayliemac8 I think the braid wins by a hair,male,,0,32,0,"Boston, MA, USA",0,,,"@monicaabbott, @hayliemac8",http://twitter.com/billswymer/statuses/1245116996754329603,monicaabbott,,reply,1.24508E+18,,608344102,,32,120,0,http://twitter.com/monicaabbott/statuses/1245084229953884162,,0,1728,FALSE,2020-10-05T16:39:32.102+0000,0
32:17.0,@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/yNyoqPPD7k,http://twitter.com/eture_a/statuses/1245116736862662662,de,eture_a,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3506322323?token=9e96322f985d0f4b6ad33e5738cb7a619e3e438a34a0ac53cb16c5bf1e4520b3,,FALSE,Abuja,,,eture_a (SenseiðŸ¦‹),@FIFAWWC @USWNT @alexmorgan13 @crysdunn_19 @mPinoe @kelleymohara @CarliLloyd https://t.co/yNyoqPPD7k,unknown,,3.3,621,0,"Abuja, Federal Capital Territory, NGA",0,,http://pbs.twimg.com/media/EUeLD8LXsAINGvU.jpg,"@fifawwc, @uswnt, @alexmorgan13, @crysdunn_19, @mpinoe, @kelleymohara, @carlilloyd",http://twitter.com/eture_a/statuses/1245116736862662662,FIFAWWC,,reply,1.2443E+18,,3506322323,,155,183,0,http://twitter.com/FIFAWWC/statuses/1244296825529675776,,1,2196,FALSE,2020-10-05T16:39:32.062+0000,0
31:50.0,".@johnjohnflorenc and friends take to the WSL Surf Ranch in his most recent YouTube edit. Have a watch at https://t.co/KP4M2ZHNmI 
ðŸŽ¥: Parallel Sea https://t.co/FYSmYrRuI4",http://twitter.com/wsl/statuses/1245116622169206791,en,wsl,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/22449367?token=57a4a9e681b2d996dab95d646af20d535a7c617a154bc80846fbe86b1db16286,,FALSE,,,"http://wsl.tv/jjf, https://www.youtube.com/watch?v=tszjuTQ9bc0&t=315s",wsl (World Surf League),.@johnjohnflorenc and friends take to the WSL Surf Ranch in his most recent YouTube edit. Have a watch at https://t.co/KP4M2ZHNmI ðŸŽ¥: Parallel Sea https://t.co/FYSmYrRuI4,unknown,,79.5,2409381,0,,0,,https://video.twimg.com/amplify_video/1245111627571056640/vid/720x900/xZ7wJZ2RfgT8TZbO.mp4?tag=13,@johnjohnflorenc,http://twitter.com/wsl/statuses/1245116622169206791,,,post,0,,22449367,,1992810,1071,0,,,46,37618,TRUE,2020-10-05T16:39:32.065+0000,72524
31:37.0,@TeamUSA @USAWP uwu,http://twitter.com/hudsonkane_06/statuses/1245116568490500096,de,hudsonkane_06,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1232506597215096832?token=10b25b14363021fb7b2f4cbf5938b1d7e64fc0807d949e30fbde90a2248e26b1,,FALSE,Sacramento,,,hudsonkane_06 (Hubbinz),@TeamUSA @USAWP uwu,unknown,,0,6,0,"Sacramento, CA, USA",0,,,"@teamusa, @usawp",http://twitter.com/hudsonkane_06/statuses/1245116568490500096,TeamUSA,,reply,1.24512E+18,,1.23251E+18,,6,138,0,http://twitter.com/TeamUSA/statuses/1245116351120838660,,0,225,FALSE,2020-10-05T16:39:32.102+0000,0
30:56.0,@TeamUSA Derek Redmondâ€™s father helping him across the finish line in the 400m semis in Barcelona https://t.co/SpUx936fDj,http://twitter.com/BillHerlin/statuses/1245116395211259904,en,BillHerlin,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/2842868185?token=f0f977bfaddee7465756494e65acc92cc8b1fbe29aa824ceef3c8e18e26aba45,,FALSE,Portland,,,BillHerlin (Bill Herlin),@TeamUSA Derek Redmondâ€™s father helping him across the finish line in the 400m semis in Barcelona https://t.co/SpUx936fDj,male,,0,107,0,"Portland, OR, USA",0,,http://pbs.twimg.com/media/EUeKwrEVAAMjP1x.jpg,@teamusa,http://twitter.com/BillHerlin/statuses/1245116395211259904,TeamUSA,,reply,1.24506E+18,,2842868185,,107,528,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1788,FALSE,2020-10-05T16:39:32.057+0000,0
30:50.0,@TeamUSA @tiesto playing the opening ceremonies in Athens!,http://twitter.com/LanceMccarter/statuses/1245116369537871872,en,LanceMccarter,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/479929564?token=a1e87e385f60a20030feec27e74f7e6c38015e3c574287e2a083d3224d045eee,,FALSE,,,,LanceMccarter (Lance Mccarter),@TeamUSA @tiesto playing the opening ceremonies in Athens!,male,,0,63,0,,0,,,"@teamusa, @tiesto",http://twitter.com/LanceMccarter/statuses/1245116369537871872,TeamUSA,,reply,1.24506E+18,,479929564,,63,517,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,671,FALSE,2020-10-05T16:39:32.116+0000,0
30:45.0,"Etched in history. 

Welcome the 36th induction class for the @USAWP Hall of Fame!",http://twitter.com/TeamUSA/statuses/1245116351120838660,en,TeamUSA,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/21870081?token=395ac6e551a7e75c9eb4abe8c31cf269081e9a1c7627d56402b1949e9f73e7d4,,FALSE,,,,TeamUSA (Team USA),Etched in history. Welcome the 36th induction class for the @USAWP Hall of Fame!,,,77.3,2088578,0,,0,,,@usawp,http://twitter.com/TeamUSA/statuses/1245116351120838660,,,post,0,,21870081,,2027235,2466,3,,,10,49416,TRUE,2020-10-05T16:39:32.116+0000,66258
29:36.0,@TeamUSA 2018 USA curling winning gold,http://twitter.com/Trav1sJ0nes/statuses/1245116058035503105,en,Trav1sJ0nes,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/891040113295331329?token=1153fc2559f5e7a25e839ac8096e99b3f3f47add19e29f4fe827cbaa990c9ce8,,FALSE,Chambersburg,,,Trav1sJ0nes (Travis),@TeamUSA 2018 USA curling winning gold,male,,0,17,0,"Chambersburg, PA, USA",0,,,@teamusa,http://twitter.com/Trav1sJ0nes/statuses/1245116058035503105,TeamUSA,,reply,1.24506E+18,,8.9104E+17,,17,126,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,843,FALSE,2020-10-05T16:39:32.063+0000,0
26:52.0,"Union Panamericana de Kurash y el VII DIA INTERNACIONAL DEL DEPORTE PARA EL DESARROLLO Y LA PAZ (6 abril 2020)

https://t.co/ITpgxxOM00

@COM_Mexico @PrensaCOA @OlimpicoCol @unicef_es @UN @iocmedia @",http://twitter.com/PanamKurash/statuses/1245115371788668930,es,PanamKurash,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/3310980990?token=ce3e924f317446628d81e1175f2d25c68f5b44353af4d39cefce17a28b964189,,FALSE,,,http://kurashpanam.org/panamerican-kurash-union-and-7th-international-day-of-sport-for-development-and-peace-idsdp-6-april-union-panamericana-de-kurash-y-el-vii-dia-internacional-del-deporte-para-el-desarrollo/,PanamKurash (Panamericana Kurash UniÃ³n (PKU) 1),Union Panamericana de Kurash y el VII DIA INTERNACIONAL DEL DEPORTE PARA EL DESARROLLO Y LA PAZ (6 abril 2020) https://t.co/ITpgxxOM00 @COM_Mexico @PrensaCOA @OlimpicoCol @unicef_es @UN @iocmedia @,unknown,,0,26,0,,0,,,"@com_mexico, @prensacoa, @olimpicocol, @unicef_es, @un, @iocmedia, @",http://twitter.com/PanamKurash/statuses/1245115371788668930,,,post,0,,3310980990,,26,62,0,,,0,544,FALSE,2020-10-05T16:39:32.046+0000,0
25:03.0,"#rugbyunited If you are a rugby person please join the challenge of posting a rugby photo. Just one picture, no description. Please copy the text in your status, post a picture and look at some great memories/pictures! @IrishRugby #Ireland #Chicago @USARugby @ThomasD52262606 https://t.co/TKOhvQ4RGW",http://twitter.com/Nursedudesteve/statuses/1245114913497866240,en,Nursedudesteve,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/915679654962331648?token=a1f4cd95eda8084c298f7c5faaf61ff311d3790ae1a10166bc2e0b1bf2bc9c1e,,FALSE,Chicago,,,Nursedudesteve (Steve Adams),"#rugbyunited If you are a rugby person please join the challenge of posting a rugby photo. Just one picture, no description. Please copy the text in your status, post a picture and look at some great memories/pictures! @IrishRugby #Ireland #Chicago @USARugby @ThomasD52262606 https://t.co/TKOhvQ4RGW",male,"#rugbyunited, #ireland, #chicago",52.2,86031,0,"Chicago, IL, USA",0,,http://pbs.twimg.com/media/EUeIuAjUYAE-f-V.jpg,"@irishrugby, @usarugby, @thomasd52262606",http://twitter.com/Nursedudesteve/statuses/1245114913497866240,,,post,0,,9.1568E+17,,533,1478,0,,,1,14744,FALSE,2020-10-05T16:39:32.038+0000,3583
24:44.0,Lol I forgot @USMNT was in the 2014 World Cup,http://twitter.com/Gar_Anak/statuses/1245114835274215426,en,Gar_Anak,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1237852616647774209?token=8940d0b44d51d2e6ffce4e35dd84f987a5eef79a4ce72b163889ba45f08772fd,,FALSE,,,,Gar_Anak (Ana Garcia),Lol I forgot @USMNT was in the 2014 World Cup,female,,27.9,1743,0,"TX, USA",0,,,@usmnt,http://twitter.com/Gar_Anak/statuses/1245114835274215426,,,post,0,,1.23785E+18,,12,31,1,,,1,55,FALSE,2020-10-05T16:39:32.048+0000,0
24:41.0,"@cpbostrom @TeamUSA OK, ""here comes @jessdiggs"" come close. ;-)",http://twitter.com/cpbostrom/statuses/1245114821554720772,en,cpbostrom,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/17732304?token=f975be46ea32b73d0b828b1c816a7a0bf44bb50dbff02ce500ae04ca69b28820,,FALSE,Minneapolis,,,cpbostrom (Carl Bostrom),"@cpbostrom @TeamUSA OK, ""here comes @jessdiggs"" come close. ;-)",male,,0,48,0,"Minneapolis, MN, USA",0,,,"@cpbostrom, @teamusa, @jessdiggs",http://twitter.com/cpbostrom/statuses/1245114821554720772,cpbostrom,,reply,1.24511E+18,,17732304,,48,243,0,http://twitter.com/cpbostrom/statuses/1245113919380828160,,0,1310,FALSE,2020-10-05T16:39:32.055+0000,0
23:47.0,@ATXANT10 @catosterman Greatness!,http://twitter.com/DougDugger1/statuses/1245114596643557385,en,DougDugger1,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/989098940?token=a1d98d64bfd5b626a10e36d982ad1e96acab58d0f5cb4f5088ed0897e64ae117,,FALSE,Waco,,,DougDugger1 (Doug Dugger),@ATXANT10 @catosterman Greatness!,male,,0,114,0,"Waco, TX, USA",0,,,"@atxant10, @catosterman",http://twitter.com/DougDugger1/statuses/1245114596643557385,ATXANT10,,reply,1.24508E+18,,989098940,,114,511,0,http://twitter.com/ATXANT10/statuses/1245081283165913088,,0,1429,FALSE,2020-10-05T16:39:32.063+0000,0
23:39.0,@TeamUSA https://t.co/BCju0kvA5p,http://twitter.com/Magyarorszag93/statuses/1245114564666064902,de,Magyarorszag93,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/259866910?token=75ead61921f063722ea202da552fe627ad6c08aedf86b6e47fc6ab501ccae052,,FALSE,,,,Magyarorszag93 (MagyarorszÃ¡g),@TeamUSA https://t.co/BCju0kvA5p,unknown,,0,172,0,,0,,https://video.twimg.com/tweet_video/EUeJFyXXsAANAfs.mp4#gif,@teamusa,http://twitter.com/Magyarorszag93/statuses/1245114564666064902,TeamUSA,,reply,1.24506E+18,,259866910,,172,937,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,62968,FALSE,2020-10-05T16:39:32.049+0000,0
23:07.0,"@TeamUSA 1980 hockey vs USSR. Although, I was 5 then. So as an adult Beijing USA menâ€™s 4x100- Lezakâ€™s comeback against Bernard to keep Phelpâ€™s dream alive.",http://twitter.com/jramals/statuses/1245114427269091337,en,jramals,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/26009361?token=3e52eb92b83d3d5c3f24e2bd5f3283599cc7a4d091c0a7a4258ec63d341d0d08,,FALSE,Minneapolis,,,jramals (J Anderson),"@TeamUSA 1980 hockey vs USSR. Although, I was 5 then. So as an adult Beijing USA menâ€™s 4x100- Lezakâ€™s comeback against Bernard to keep Phelpâ€™s dream alive.",male,,0,190,0,"Minneapolis, MN, USA",0,,,@teamusa,http://twitter.com/jramals/statuses/1245114427269091337,TeamUSA,,reply,1.24506E+18,,26009361,,190,1188,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,3437,FALSE,2020-10-05T16:39:32.055+0000,0
21:58.0,@USASwimming @DanHicksNBC @RowdyGaines @NBCOlympics This is amazing!!,http://twitter.com/kellymcox3/statuses/1245114138281611266,en,kellymcox3,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/758029072358182912?token=95653542c72e859a7660f617254f4332cc93feefd758566d2607267b9153d37a,,FALSE,,,,kellymcox3 (Kelly Cox),@USASwimming @DanHicksNBC @RowdyGaines @NBCOlympics This is amazing!!,female,,0,53,0,"VA, USA",0,,,"@usaswimming, @danhicksnbc, @rowdygaines, @nbcolympics",http://twitter.com/kellymcox3/statuses/1245114138281611266,USASwimming,,reply,1.24465E+18,,7.58029E+17,,53,172,0,http://twitter.com/USASwimming/statuses/1244651672904830976,,0,211,FALSE,2020-10-05T16:39:32.050+0000,0
21:39.0,We miss Wâ€¢Râ€¢Eâ€¢Sâ€¢Tâ€¢Lâ€¢Iâ€¢Nâ€¢G ðŸ˜­ @TeamUSA https://t.co/Cum79TM9jG,http://twitter.com/USAWrestling/statuses/1245114059470471168,en,USAWrestling,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/25189194?token=5ee2d2b7fd6081b3e1ebb976c8425502fe3f27df7251b8ac1920b2d9a2a986c0,,FALSE,,,,USAWrestling (USA Wrestling),We miss Wâ€¢Râ€¢Eâ€¢Sâ€¢Tâ€¢Lâ€¢Iâ€¢Nâ€¢G ðŸ˜­ @TeamUSA https://t.co/Cum79TM9jG,unknown,,70.6,297903,0,"CO, USA",0,,https://video.twimg.com/ext_tw_video/1245114015149260801/pu/vid/540x960/M-3qyq5agfDQ3ag3.mp4?tag=10,@teamusa,http://twitter.com/USAWrestling/statuses/1245114059470471168,,,post,0,,25189194,,219354,1496,1,,,113,83075,TRUE,2020-10-05T16:39:32.037+0000,50699
21:26.0,@TeamHandball @DetroitHandball @USATH @USARugby https://t.co/RoveFjy8sc,http://twitter.com/CoachJax11/statuses/1245114006228131846,de,CoachJax11,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/548798438?token=0e742072f66d25c5903b72d31a7d2b870e0add5039844d67baa1885a751a50d7,,FALSE,,,,CoachJax11 (DIVINE JACKSON),@TeamHandball @DetroitHandball @USATH @USARugby https://t.co/RoveFjy8sc,male,,12.8,157,0,,0,,https://video.twimg.com/tweet_video/EUeIlhmXsAEtZii.mp4#gif,"@teamhandball, @detroithandball, @usath, @usarugby",http://twitter.com/CoachJax11/statuses/1245114006228131846,TeamHandball,,reply,1.2451E+18,,548798438,,157,249,1,http://twitter.com/TeamHandball/statuses/1245099975408668673,,0,786,FALSE,2020-10-05T16:39:32.050+0000,0
21:23.0,@USWNT @alexmorgan13 @AmyRodriguez8 Baby horse do do,http://twitter.com/organizedmomma/statuses/1245113992202289154,en,organizedmomma,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/103910277?token=8f8a57be3bd54f23c69dcf5d69b5b4a8a8ff5dd30fccd255026d6f3eff3b6b61,,FALSE,Cincinnati,,,organizedmomma (Jen Szakal McGrath),@USWNT @alexmorgan13 @AmyRodriguez8 Baby horse do do,female,,0,387,0,"Cincinnati, OH, USA",0,,,"@uswnt, @alexmorgan13, @amyrodriguez8",http://twitter.com/organizedmomma/statuses/1245113992202289154,USWNT,,reply,1.24506E+18,,103910277,,387,1212,0,http://twitter.com/USWNT/statuses/1245060940527108096,,0,3255,FALSE,2020-10-05T16:39:32.037+0000,0
21:06.0,"@TeamUSA Franz Klammer, Innsbruck, 1976.  I remember watching as a kid and nothing else comes close.",http://twitter.com/cpbostrom/statuses/1245113919380828160,en,cpbostrom,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/17732304?token=f975be46ea32b73d0b828b1c816a7a0bf44bb50dbff02ce500ae04ca69b28820,,FALSE,Minneapolis,,,cpbostrom (Carl Bostrom),"@TeamUSA Franz Klammer, Innsbruck, 1976. I remember watching as a kid and nothing else comes close.",male,,9.8,48,0,"Minneapolis, MN, USA",0,,,@teamusa,http://twitter.com/cpbostrom/statuses/1245113919380828160,TeamUSA,,reply,1.24506E+18,,17732304,,48,243,1,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,1309,FALSE,2020-10-05T16:39:32.029+0000,0
21:05.0,@eddie_johnson7 @ussoccer @USMNT Happy bday Eddie! Been a blessing watching you play since the early days on the Dawgs. Hope all is well brother,http://twitter.com/NoleWeather/statuses/1245113917652840448,en,NoleWeather,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/1000561143641968641?token=d2e6994225ac19e0db99be7c702dfd5aa05f2a86fdf88b9dcfaf31db9f92c0c7,,FALSE,Jacksonville,,,NoleWeather (WeatherNole),@eddie_johnson7 @ussoccer @USMNT Happy bday Eddie! Been a blessing watching you play since the early days on the Dawgs. Hope all is well brother,unknown,,10.7,78,0,"Jacksonville, FL, USA",0,,,"@eddie_johnson7, @ussoccer, @usmnt",http://twitter.com/NoleWeather/statuses/1245113917652840448,eddie_johnson7,,reply,1.24501E+18,,1.00056E+18,,78,272,1,http://twitter.com/eddie_johnson7/statuses/1245005370814353408,,0,88,FALSE,2020-10-05T16:39:32.039+0000,0
19:13.0,@Tokyo2020,http://twitter.com/gigio04/statuses/1245113447462899729,de,gigio04,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/100859456?token=e46a1ed20b8ee10a0e3a0a9d1c9d484d4b42ce01a5e21bbb3c3564eb75a0c34d,,FALSE,,,,gigio04 (histÃ³rico de atleta),@Tokyo2020,unknown,,0,92,0,,0,,,@tokyo2020,http://twitter.com/gigio04/statuses/1245113447462899729,,,post,0,,100859456,,92,131,0,,,0,494,FALSE,2020-10-05T16:39:32.039+0000,0
19:05.0,@USWNT @GlennonDoyle the soccer in the snow?!?! ðŸ˜² We need a play by play of this. Family meeting perhaps?,http://twitter.com/itsmarthab/statuses/1245113413971275777,en,itsmarthab,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/135641717?token=902aa4abab3d182531cf4717752c1c5f33f7846fb2df71fe0b0ab78636495de8,,FALSE,,,,itsmarthab (mb),@USWNT @GlennonDoyle the soccer in the snow?!?! ðŸ˜² We need a play by play of this. Family meeting perhaps?,unknown,,0,159,0,,0,,,"@uswnt, @glennondoyle",http://twitter.com/itsmarthab/statuses/1245113413971275777,USWNT,,reply,1.24506E+18,,135641717,,159,769,0,http://twitter.com/USWNT/statuses/1245062085618348034,,0,14386,FALSE,2020-10-05T16:39:32.040+0000,0
18:46.0,The many challenges facing @Olympics and @Tokyo2020 @Tokyo_gov #travel #sports https://t.co/mDY0wy4krg https://t.co/mi8sVMNIEA,http://twitter.com/winsordobbin/statuses/1245113331678990337,en,winsordobbin,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/26201787?token=e13fda748f0444d6440174498a9d1f50ba50d00034f1611a860e066b6dc50b96,,FALSE,,,https://gourmetontheroad.blogspot.com/2020/03/the-2020-olympics-will-be-held-in-2021.html?m=1,winsordobbin (Winsor Dobbin),The many challenges facing @Olympics and @Tokyo2020 @Tokyo_gov #travel #sports https://t.co/mDY0wy4krg https://t.co/mi8sVMNIEA,unknown,"#travel, #sports",32.4,10831,0,,0,,http://pbs.twimg.com/media/EUeH-BeVAAMU0An.jpg,"@olympics, @tokyo2020, @tokyo_gov",http://twitter.com/winsordobbin/statuses/1245113331678990337,,,post,0,,26201787,,10831,7279,0,,,0,74021,FALSE,2020-10-05T16:39:32.041+0000,5186
18:33.0,@Tokyo2020 Yep as it should be at least everyone can qualify eventualy get there training plans ready and it is the great show on eart something to cheer they not highly paid most of them. For them it is there dream in life. And also japan will be amazing hosts they deserve it go Mario ðŸ‘,http://twitter.com/stormchasing100/statuses/1245113277186703365,en,stormchasing100,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/51449911?token=dc2a71be4f9742c022ee9031b0cea6e213481b097fd3c9c4b7f172720f0f508c,,FALSE,London,,,stormchasing100 (Storm Keith),@Tokyo2020 Yep as it should be at least everyone can qualify eventualy get there training plans ready and it is the great show on eart something to cheer they not highly paid most of them. For them it is there dream in life. And also japan will be amazing hosts they deserve it go Mario ðŸ‘,male,,0,125,0,"London, Greater London, GBR",0,,,@tokyo2020,http://twitter.com/stormchasing100/statuses/1245113277186703365,Tokyo2020,,reply,1.24462E+18,,51449911,,125,488,0,http://twitter.com/Tokyo2020/statuses/1244618800663683072,,0,2372,FALSE,2020-10-05T16:39:32.045+0000,0
17:46.0,"@jamietworkowski @TWLOHA @USWNT @Ashlyn_Harris @mojgani Looking forward to watching it after the fact, Thursday night!",http://twitter.com/mmpayne96/statuses/1245113081958547456,en,mmpayne96,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/40734529?token=f1120d2a87501f4b6f5f998926c52fb4e3ec0e0569542157f5187647bee6f355,,FALSE,Columbia,,,mmpayne96 (Marta Payne),"@jamietworkowski @TWLOHA @USWNT @Ashlyn_Harris @mojgani Looking forward to watching it after the fact, Thursday night!",female,,0,400,0,"Columbia, MO, USA",0,,,"@jamietworkowski, @twloha, @uswnt, @ashlyn_harris, @mojgani",http://twitter.com/mmpayne96/statuses/1245113081958547456,jamietworkowski,,reply,1.24511E+18,,40734529,,400,1085,0,http://twitter.com/jamietworkowski/statuses/1245106406530916352,,0,2049,FALSE,2020-10-05T16:39:32.041+0000,0
17:38.0,@TeamUSA 1980 Miracle on Ice,http://twitter.com/Lunkerlady/statuses/1245113047921971206,en,Lunkerlady,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/23598436?token=d0ca6087b230eb195d09d7710a80cb94603be28cc812b79f9109900ce2eeea19,,FALSE,Minneapolis,,,Lunkerlady (Mrs. Powell),@TeamUSA 1980 Miracle on Ice,female,,0,318,0,"Minneapolis, MN, USA",0,,,@teamusa,http://twitter.com/Lunkerlady/statuses/1245113047921971206,TeamUSA,,reply,1.24506E+18,,23598436,,318,999,0,http://twitter.com/TeamUSA/statuses/1245063460016308224,,0,6510,FALSE,2020-10-05T16:39:32.045+0000,0
16:16.0,"#RT @USYouthSoccer: RT @USWNT: Kids' Got Game! 

Did you know that 7ï¸âƒ£ members of our 2019 @FIFAWWC champion squad also captured FIFA U-19/U-20 World Cup titles with the @USYNT?

See if you can name them all â± #TriviaTuesday",http://twitter.com/mrmarleywilson/statuses/1245112706623029253,en,mrmarleywilson,https://audiences.brandwatch.com/api/audiences/v1/avatars/twitter/27751172?token=fda2dac6542d17cf621d25fedc7b8b5682e070df943796604e0af14fc3a29112,,FALSE,,,,mrmarleywilson (Marley Wilson),#RT @USYouthSoccer: RT @USWNT: Kids' Got Game! Did you know that 7ï¸âƒ£ members of our 2019 @FIFAWWC champion squad also captured FIFA U-19/U-20 World Cup titles with the @USYNT? See if you can name them all â± #TriviaTuesday,unknown,"#rt, #triviatuesday",0,113,0,USA,0,,,"@usyouthsoccer, @uswnt, @fifawwc, @usynt",http://twitter.com/mrmarleywilson/statuses/1245112706623029253,,,post,0,,27751172,,113,503,0,,,0,2272,FALSE,2020-10-05T16:39:32.027+0000,0
